index,smiles
3692,*123456[h]789%10%11%12#*%13%14%15%16%17[h]=1=7%18%19%20#*#%13=2=817%21o#%18=9-3-%1428#F#%15#1#%1043*#5#%16#%11#2=%197=O#%20#8=6=%21=%12%173
3693,*12345:*6789%10%11#c-1%12%13%14%15[h]=61%16%17%18*=%12276%19%20:*=%13-1827o#%16#%14#6=3-91[h]%19#2=4-%17-%10#o%18#7=%15=%11-5-%20-1
3694,C.C#O1#Cc(c)n=NC=1
3695,c1c234o567#*#289n=52%10=c#3=65%11*:8#1-23#f#9-5n=4=%10=%11-7-3
3696,C#o1234c5=c#16c=21(#c3#6)#O5(C1)F#4
3697,[h]123456n789%10%11%12f#1%13%14%15%16%17#O71%18%19%20#f28#%137%21%22c#9#%14=1-328#n#4=%18=%15=7-%101f5%21#%16=%19=2=%11-f%22=6=8=1%20-%12-%17
3698,OC1=N=[h]23(=F)o4#C2=c1o=4=3
3699,[h]123f45c#1678c#41=n49%10c6%11o24=7-5n=9-%11-8=F#31%10
3700,C.C.C.C.C#CN.F.O
3701,C.C.C.C.C.C.N.N.O
3702,C#o12c=f345c=167o-3=c=6c7#4C#2#5
3703,n123c456o789f%10%11%12%13#f#7%14%15%16n=1=4-%107%17=*-8-%11-%14:*%15#5#9=%12-2-7=*6#%16=%17-3-%13
3704,[h]1234567[h]89%10%11%12%13[h]1%14%15%16%17%18[h]#8=21%19%20%21f=9-3-%1428%22#[h]=4=1=%10-%1539[h]%11%16=5-%19-21f3#8=6=%12=%17-%20#O#%21#%13#%22=179%18
3705,C.C.C#ccC.CO.N
3706,F12#c3456c789%10c=3%11%12%13c#713=o8#2#41=C#5#%11N#%12#936=N#%13%101
3707,C12=f3456*1789%10[h]-31%11*=7(f=42)O=58(C#1=9)*#%10%116
3708,C.C#C.C#N.N.N#O.O
3709,*123456#f789%10%11o#1%12%13%14%15%16o#7=21%17%18[h]=3-%1227%19[h]#1#%134-83%12n=2=9=%14-%171C#7=%155%103#*%16#6#%18#%11=%19=%12-1
3710,n1234*56789%10c%11%12%13%14%15f#5%16%17%18[h]1=%11=65%19%20n#%12=2=7-%1616=n%17#%13=3=5-82[h]=9=%19-%14-1f%18#%10=%15=%20=6=2-4
3711,*12345o6789%10f%11%12%13%14o1#6%15%16%17#n%11=2-716%18#f#8=%15-327c#4#%12=9-13[h]=%13=2-%16-6o5#3#%17#%18=%10-%14-7
3712,*12345#o6789%10*%11%12%13%14c#61%15%16%17f7=%1116[h]%15#%12=27%11[h]#%16=%13=1=83#*=4=9-6-7[h]#%10=5=%11=%17-%14
3713,C1#c2345o6c=278c#6-n7#32c(O84)-o251
3714,[h]123456[h]789%10%11%12c=1%13%14%15%16%17f#2#71%18%19%20n3-8-%1327%21o#4#9-%14-138#n5#%15=%10-2-%181#n#%19=%11=%16=7=3o=6=%12=%17=8=%20-1-%21
3715,[h]123456[h]789%10%11%12#*#1%13%14%15%16%17#F=71%18%19%20#*#%13-2-87%21%22:*#%14#9=3128:*#4=%18=7=%10%151#[h]%21#%19#2=5=%16=%11=[H]#6#8#%12%20%171%22
3716,*1[h]2345c678=N#29%10=F=32%11#O63=N=7=296#C=43#n1=8%10%11-56
3717,c1c23#c=145n16#[H]78#o=19c#6=41c=7=2c#8#5#1=9-3
3718,*#c123*#N=C(#C=1)=n2C3#O
3719,c1n2c345on-367o2#1(c#4=6)(=C7)C5
3720,*n.CC#C1#C#C1N.N
3721,C.C.C.C#C.N.cf#O
3722,[h]123n4567#[H]89%10#C#14%11%12#c#5814c=258f#9#%11#12#N=6%105N#3#7=8=%12=4=2
3723,O1234#n56789%10f1%11%12%13%14#[h]2-51%15%16n-%11-625%17#[H]#7=16%11#F=3=%12=821#O#%15#9=5=%136f%16#%11=4=%17=1=%14-%10
3724,C.C.C=CO=C.N.O.O
3725,f1234[h]56789o%10%11%12%13[h]#5%14%15%16%17*#%10=65%18%19f#1-%146%10n%11#5#%15#7-2=F#3#8=6=%18=%16%12=f%10%199=4=%17-%13
3726,o1n2[h]345c=26#N327#[h]=43c-6-5c=2#N#1#37
3727,c123o45678[h]9%10%11*4%12%13%14%15#c#14%16%17f#5=%121f29=4=6-%13*%167=3=%14-%10c8=%11=1=%17=%15
3728,c123f4567n89%10%11%12o=4%13n#8-14%14%15*9=%13=51f4#2#%105#*#%14#%11=6#O=1=735%15%12
3729,C.C.C.C.C.C.C.C.N
3730,[h]12c345c167c=318#N#43#*#5=2*=62#c7#3-1=F=28
3731,C=C.C=c1[h](=[H]#cn)N1
3732,C12#n34567c89f=1-3%10%11c=413=o%10-8-54(n=6-1#o%11#7=4-9)#O=23
3733,C1234#f56789%10*%11%12%13%14%15:*=5%16%17%18o#%11#6=15%19c#72-%1216o%16#%13#8=532=[H]#%14#1#9=4=%17F#%18#%19#%10=%15=62
3734,c12f3456c78#c=39%10%11%12c3%13*49=1%14o#2#%10=5(n6%11#3-7)N#%14=%128%13
3735,C.C.C=C#O.N.N.N.N
3736,*1234:*567[h]189%10%11*21%12%13%14:*52%15%16f8=3-15%17f#6=2=9-%12(#C#%15%13%105)=n%14#7#%16#%17=4-%11
3737,C.CC(N#O)#O=O.O.O
3738,*123456f789%10%11%12f-1%13%14%15%16%17n#7=21%18%19%20[h]#8-%1327%21[h]#1=9-3-%148%13#[h]2#4#%15#%10-%181f#7#%19#%16#%11=8-5#[H]#%17=6=1=%20=%12%21%13
3739,C.C.C.C.N.N.O.O.O
3740,CC12#cnn(*=C=1)F2.N
3741,O123#n4567c=189%10#o=41n#5=24%11%12*#825#N#468#[H]#%11=9=72=O#8#%10=315%12
3742,[h]1234o56789#f=1%10%11%12[h]#5=21%13%14%15[h]#%10=6-325%16*=1-%1136#n#%13=7=21n5=3=8-%14-f1#6#%12#9=%15-4-%16
3743,n123[h]45678*9%10%11n=4%12#n-54%13%14n9-15%15#C=2%1246#O=%10=5=7%13#f%14#8=3=%15-%11
3744,c12n34567o89o=3%10%11f8-43-n5#14-f#21*-%10-6=c91%11#7-4-3
3745,*c.C.C.C.C.C#C.N
3746,C.N#co(n)#c(o)#C#O
3747,*123456[h]789%10%11%12[h]1%13%14%15%16%17f=71%18%19%20*#2#8#%137%21%22n#9#%14=1-32#*#%10=%18=7=%1541#*#5#%21=%16-2-%19-%11f%22%17=%20=1-6-%12
3748,C.C.C.C#OC.O.cn
3749,c1[h]2c34*=1567n#31#[h]38*#5=2-1#c6#3#4=C=87
3750,[h]1c2345c6=O=278=C#312cc-62-4-n7o#58
3751,*1#*2345#n6789(c-c#62%10*#7=3o=8n9#%10=1=4)o5
3752,C.C.C.C.N.N.N.O.O
3753,C.C#o(o)o1#C=coN1
3754,C.C.Cc1*#O1#no.N
3755,C#cc123n4c(#C=1=O#4)(=C2)C=3
3756,*12=n345f67c8=o319=N=4c-9o=2=6-8c-7-5
3757,C.C.C.CO.N.N.N.O
3758,[H]12345#f6789%10[h]1%11%12%13%14%15n-61%16%17o#2=7-%116%18%19o#%12=827#n#%13#6=3=18[h]#%16=4=2=%18-9-%14-f%10#%17#7#8#%19=%155
3759,[h]123456[h]789%10%11%12[h]1%13%14%15%16%17f#2#71%18%19%20n#8=%13-327%21f-9-%14-138[h]#%10=4=2=%18-%151-[h]53#%11#%19=7-%16f6%17#%21#%20=8-1-%12
3760,n1[h]2#O3#c-2456c2#nn#4=1-27[h]#53[H]#67
3761,O12#o3456*789#F3%10%11%12#o#1#43%13%14*=57%10=*#2#3=6%111c#%13=8%12=[H]#1=9%14
3762,[H]123#F45678=*#19%10%11%12%13c=21#O492o#%10=354[h]=%1163*#%12=17#f3#428-%13
3763,n1234o5678n=19%10%11%12%13c2#51%14%15%16#C#9=625=C#3=%10169#n#%11=2=%14-71o#%15#%12=856O#1#%16=94%13
3764,*1o2n3*4#C#1C#2O(C#3)C4
3765,n1234f56789o%10%11%12%13%14c1-5%15%16%17%18f=%1015%19n%15=%11=6-2%10%20[h]%16#%12#7-12o#3#5#8#%10=%17-%13=O#4#2#%14=9=%18%19%20
3766,C.C.CC=C=O=F.O.O
3767,c12345f6789%10n%11%12%13%14*6#1%15%16%17#*=%11=716%18f#2=%127%11=[h]#3#%15=8-12c#6#%16=4=%13=7-9[h]%14%10#5#%18=%11=2-%17
3768,C.C.C.C.C.C.C.N.N
3769,*1f2#O3#*4n-o5o=1-26#n#53o=6-4
3770,C=C.N.N.N.NN.O.O
3771,C=C1(#o(c=N)#NO)=*#C=1
3772,*123[h]45678f=19%10%11%12o-41%13[h]#94%14f#2=5-%109*1#4=3=%11-62=O#%13=7=%12%14#C#892
3773,C1=[h]2345c678o-29%10=c-32%11c#6-93%12=n2=1-7(N=8=43)O=%11=%105%12
3774,*.*=FC.C.N.O.cc
3775,cc1=C2=o3n4c=N=1cc42-3
3776,[h]1234c56789#c%10%11%12n=5-1%13%14%15%16[h]=615o%13#%10=2=76%17=F3%118%14#[h]%15=4=1=6-%12c%16=9-5-%17
3777,*=c12c34#O=1#N=3(=C)=n#4(*)N#2
3778,o1234*5678f9%10%11%12f-5%13%14%15c1#95%16o%13%10-219#c6#%11-3-5-%142=[H]=%16471[H]#8=%12=2%159
3779,C.C=N=cc#co.N.O
3780,C.C.C.C=O.N.N.O.O
3781,*1o23*14(#O=C=4)Oc-2c=3.N
3782,C.C.C.C#C.C=C=O.O
3783,O1#O23#c456o(o=4)#n4o#5=2=o=3c#61-4
3784,C.C.C.C.C.N.N.O.O
3785,C.C.F.N.O.co(C)=N
3786,o1234c56789[h]%10%11%12%13f=5%14%15%16%17f=%10-15%18%19c=2=%11=6-%141#O3%1275%152#F#8=%16%18=f%17#1=%13=9-4-%192
3787,[h]123n4567f89%10%11%12o=4%13%14%15f=84o1#%13#9=58%16c=6=%14-%10=*#%11=2=8C#4#%16=3=7=%12%15
3788,[h]12345c6789%10#C=1%11%12%13#c=61%14%15c#7=%116%16%17o#%12#8=27%11#o1#3#9#62#o4#%14#%16=%13-7C=%15=%17=25%10%11
3789,*1234567f89%10%11%12%13[h]#1%14%15%16%17%18c-2-81%19%20%21f#%14#9=328%22#f%10#%15=4-139n%16#5#%11=2-%191#n#%17#%20=6=8=3-%12f%21#7#%18=%22=9-1-%13
3790,[h]1c23n-c4c-25(c=cf=5-1)n=4-3
3791,*1n234#o567n89%10[h]5-2%11%12%13n=3=8=6n#1#9#7#%112#n=%12-4*#%13-%10-2
3792,C=*O#C(C)(N)=NC=N
3793,C.CC#F.F.O#C#O.[HH]
3794,C.C=C[h](o)ON=cn
3795,C#C#C.C=on(C)#N.N
3796,[h]123456[h]789%10%11[h]#1%12%13%14%15n#21%16%17%18f%127#32%19%20n#1-4-837*%13#5#9#%16-21f%10#%17#%19=3-%14#*#%11#7#%18#1=6%15%20
3797,f123n456789o%10%11%12%13f1=4%14%15%16%17#N#%10#514%18#f=%11=6-%145%10f#1=7-%12-%156[h]#2#%16=%13=84-5=C#%10#9=%18=63%17
3798,[h]12345*6789%10c%11%12%13%14%15f#1%16%17%18%19*#2=6-%111%20%21#*#%12=7-%1626f=3=8=1-%13-%177=F#%18=4=9=2%14%20f56%15%19#%10#%21-7
3799,[H]123#c456c789*#1=4%10%11#N#714%12=o=5=82-%107%13c31*#7=6=94=O=%11=%13%12
3800,C.C=C(cc)#O=O=O.O
3801,o123[h]45678*9%10%11%12f#4%13%14%15f9#5=14%16n#6=%10=%131c#4=75#C=2=%11=%148#*1%16#5#%12#%15-3
3802,[H]1#*23n4567c#n#1=2-48c#3-51n-8-6#F=7=F=1
3803,Co12o(O(=cn)=N1)O#2#N
3804,N1=n2c345n6c1-3=C#24C#65.N=N
3805,c1o2o345c67o#189o6#3-21%10-c#8o=9-4-1#N=57%10
3806,cn1co(n)#C(#F)=c-1o
3807,c1234c56789n%10%11%12%13%14n-1-5%15%16%17o6=%1015%18#n%11#7-2-%156n=%16=%12=12#f38=%13=5-6o4#9=%17=%14-2-%18
3808,F123#o456n=1789[h]1%10%11%12f%13%14=c12%15=f47#%10=%13c%11=%15=8-%14-5=*#%12=369
3809,[H]12#f3456*789#f#3%10%11%12c3%13c%10#7=1-4%14=C#3=8=%1121=o#5o=9=%12=%14-%13-61
3810,n12o34n567c89%10c#3%11c-13c25=81=O#396n7#%11#%10-4-1
3811,O1=O23=C45#C267=C28=N=69(=O7#C=924)=N#5=318
3812,no123o4(f)#c=156c-4-21#C=5*#6#3=1O
3813,*1234567[h]89%10%11%12%13f1%14%15%16%17%18[h]=8-21%19%20%21n3#%14-928%22[h]4%15#%10-139n#5#%16=%11=%19-21n%208%17#3=6=%12[H]=7=%13=%21=9=1%22%18
3814,[h]12345f6789%10o#1%11%12%13%14%15o#61%16%17f#%11=2=76%18%19=c#3-%1227o#4#8=1=%13=63o#2=%16=9=%14-%18#*#5#3=7=%17=%10=%15=%19
3815,*1234567#[h]89%10%11%12%13f1%14%15%16%17%18#*=821%19%20%21#f9=3=%1428%22[h]=14-%10-%1539f%11#5%19-%16-21[h]#%12=%20=3=%17=86o%221=%21=%187-9-%13
3816,C.NN1(=F)=C(#cnO)#N1
3817,C.C.C#C=N=C.C=CC
3818,*1234c56789%10c%11%12%13=n1#5%14%15%16%17c#2#615%18[h]#3=7=%14-%11#n48%15=%12-12f9#5-%16=C#2=%10%13%18%17
3819,*123f4567=n89n%10%11%12%13f=8=4%14%15=f#1-%10-54c#2=9=%14-%11(#F#3=6=4%12)[H]%137%15
3820,[h]12345[h]6789n-1%10%11%12%13%14*#2-61%15%16%17f=7=%1026f#1=%11-37n%12-4-8-2-%151#N#9#7#%16%13F#5#1#%146%17
3821,*1234:*5678#N9%10%11%12#*=1=5%13%14#o=615%15c=9-26%16c#%10#1-3%13-72#c=%11=5-8-6c%15#%14=4=2-%16%12
3822,*123n45678o9%10%11%12[h]#4%13%14%15#N954%16#c1%106-%1359*#2-%111c5#%14=%12=74-o89=%16-3-1-%15
3823,N=co1n#[H]#C23#C4#N12=F=4=3
3824,O12#f3456f78=*9%10%11#c1%12%13c=2=39=C=%10=41=N=%1275=o6=%11=%13-81
3825,*12#c3456n7=n89c#1%10%11%12c8#2=31#N#%104N#%11#15#C=%12796
3826,C.C.CN.N=CO.co
3827,C.C#oc.CC.O.cc
3828,*1234c56789#*=1%10%11%12%13%14[h]1%15%16[h]#5#%10=2%17%18%19=f#3#%11-1-62f%12=4=7-%17=o2#%15#%13-8-%18[h]=%16=9-%14-%19
3829,[h]123*456#n789%10n-1%11%12n=71=*=4-%117%13n=2=8-1#n#7=3=5=9-%12n#%13=6-%10
3830,*123[h]456789f%10%11o4#1%12%13%14c=514%15c6=%125%16n217-%10-%13(#[h]8#4=3-5)=n%15#%16=%11-%14-9
3831,O=N1234#c56(o=1)#o=2n#51#n=32n=4#N#216
3832,C.C.C.C.C.C.O.O.O
3833,[h]12345o6789%10[h]#1%11%12%13%14%15#*-21%16%17%18c#6-%112%19o#1=3-7-%126%11#[H]#%16#%13281#O=4=9=%14=6%17#f%10#%15=5=%19=%181-%11
3834,*.C.C.C.O.O#ooo
3835,C.C.CN#ON.N.N.N
3836,C.C#C.C=N.CN.N.N
3837,C.C.C.C.C.C.C.C.N
3838,[h]123456*789%10%11%12[h]%13%14%15%16%17*:7-1%18%19%20%21n2=%13-817%22*#%14#%18=3928#f%10%19#%15-4-13n7=%16=2-5-%11-%20*#6#3=8-%17%12%21-%22
3839,C.C.C.C.N.O.O.co
3840,C1234#*5678f9%10%11c=1%12%13#c1%14%15o#2#5%16%17#*9-162#o%147#3=%12=%10=%16O#%11#8=4=%13=%17%152
3841,C.C.C=OO(N)CC.O
3842,C.C.C.C.C.C.N.N.O
3843,o1c234#C567#C=189%10#O#21%11=c-3c=5=8#C#6#4=91*=7=%11=%10
3844,C.CN#c12n(n#1=N)=*#2N
3845,o123c45678o9%10%11%12c=4%13%14=n5=1-94%15[h]#215-*-%10-62o=%13=%11-1-7-4=*=3=2=%14=%12=%1558
3846,o12345[h]6789%10*%11%12%13%14%15[h]=1-6%16%17%18f=%11=716%19[h]#%12#8#%16=27%11[h]#3#9-%13-12#[H]#4#7=%17=6%14#o%19%11#5#%15#%18=2=%10
3847,[H]1234#[h]567[h]89%10%11#o5=1%12%13%14o=815%15o6%12=98c#1=%132-%106=C#3=%115%14C#%15=4=7=86
3848,[h]123c456n#178#c#419c54%10%11o#1=25%12#n=41o3#7#5=%10=[h]6#9#8=1=%11=%12
3849,F1=c23o4#c567c18#C5n-6c2#7=[H]=4=38
3850,N1#n23c4c5f16#[h]2=51*#4=N#3C=16
3851,C.C.C=O.O.O.O.cn
3852,C.C.C.C.C.C.O.no
3853,N.c*1n=Cc2o(#C#1)C=2
3854,C.C#C=O#C(=C)#O.[H]C
3855,C[H]1#*(=N)#O23#*4#C#25#o#4#31n=5
3856,C.C.CC.CFN.N.O
3857,cc=[h]1n23*o-2(N)#c=3c#1
3858,*1234n56789f%10%11%12%13c=1%14%15%16n-%10-51%17%18#n%14#2=%11=65=n#3#7=%12-12o4%15=%13=8-%17#C#%16#9%1825
3859,cc1234=c5c-167o-2=f-6(c#5)C=73=C4
3860,*1#n234c5678c9%10%11c-5%12%13%14=[H]=6#N=9=%12=725=N#%10#3=1%13F#%11#4%1485
3861,C.C#C12#OO(=C1=C)N2C
3862,C.CCN.N.N.cn#N
3863,[h]1234o5678#f19%10%11f2=51%12%13%14c#9=625%15*#%10=3=169:*=%11-2-%121O=7=6=5=%13n9%14#4#8-1-%15
3864,*123456[h]789%10%11%12*1%13%14%15%16%17[h]-71%18%19%20o2%13#87%21%22o9#%14-3-128#o%15=4-%18-%10-71f%21#%11=5-%19-%16-2#[H]#%20#1=%17=%12=8=%226
3865,C.C.C.C.CN.O.O.O
3866,C=[H]1=c23n4567*=o4=1=F#5=21#O36=o7=1
3867,*123o4567n89%10%11c%12%13%14c#1#4-8%15%16O=2=%121#N#9#5=%1332#O#%10#6%15#n%11#7=%14=1=2-%16
3868,F.c1o2345*-1=c2(=c#31o-4n#1)F#5
3869,[H]O123#F45#c#1678*#219#[h]4(n6#3=1o#7=5)=N=89
3870,C.C.C.C=cc.N.cc
3871,o1234[h]5678[h]19%10%11%12#*=51%13%14=[h]=6-25%15f#9-726#C#8=%10157#n3#%11=%13-2=*#4#%12=%14=6=7%15
3872,N1#c2345f6c=2178#C1#c3-72=N#6#*4=O#1285
3873,c1oc2345n678c#2-c6-3#c7-4#C85#O=1
3874,*123456#O789%10%11=c1%12%13%14%15f71%16%17%18[h]#2-%1287%19%20o#13-%1328#o#4#%14#%16=791f%17=5=%15=%10-2-%19o=%18=16%11-8-%20
3875,c1234*56789%10c%11%12%13%14%15#[H]#1#5%16%17%18%19=o=%11-615%20f#2=7=%16-%126%11[h]3#%13#1-8%172#F%1459%186#N#%10#2#%11=4%15%20%19
3876,*1n234#n567c=289=o=5c6#3-1-8#o=7-41*#[H]#19
3877,C.C.C.C.C.C.C.CC
3878,c123n456n789#O1%10%11#c=2-71%12%13o-42o#1=8=5%104=n%12=6=%11[H]=2=93%134
3879,*#O1=O#o(=N)n1C#F=O
3880,*1234567[h]89%10%11%12%13[h]=1%14%15%16%17%18[h]#2=81%19%20%21*#3#9-%1428%22[h]%15%10-4-139f%11#2#%19=5-%161f%20=6=%12-8-%17-3-o%18%13#7#9#1=%22-%21
3881,*1234567[h]89%10%11%12%13[h]-1%14%15%16%17%18[h]2#81%19%20%21[h]-3-%14-928%22o%10#1-4-%1539[h]%11#5#2#%19-%161=[h]#6#%17#3=8-%12-%20[h]%219#%18#%13=1-7-%22
3882,[H]123#N456#O789=*%10%11%12n#1=47%13=n#2-%1014[h]=%11=5=8=%1332C#1=6=C#4=%12=92
3883,*1234567[h]89%10%11%12%13f-1%14%15%16%17%18*=2=81%19%20%21:*%14=9328%22[h]#%15=4=1=%1039*#%11#%16=5=%19=21=F#8=%12=36%20%17#n%18#9=7=%21=%22=%13-1
3884,c12*345[h]6789#c%10%11%12c#3-6%13%14n#4-7-o%13#%10#8=n%11#%14=1=5-9f#2=%12
3885,C.C.C.C.C.C=oc.N
3886,C.N.cc1c#ff(c)#N=1
3887,[H]1234567#[h]89%10%11%12%13f1%14%15%16%17%18n#8=21%19%20%21o%14=3-928%22[h]=4=1=%15-%1039#n=%11=2=%165-%191[h]8#6#%20=%12=%17-3F#7#%22=%13=1=%189%21
3888,N1=*234#C5#c26c=52c6=35c#2=43o*#3=51
3889,[h]123456f789%10%11%12n%13%14%15%16%17*=1-7%18%19%20%21f#2=%13=817%22[h]#9=3-%14-%1828#*=14%15%19%103[H]#%16#2#7=5%20%11=F#%17#%12=6=%21=83%22
3890,C.C.C.C.C#N.N.O.O
3891,C.C.C.C.C.CN.O.O
3892,*123456:*789%10%11%12n%13%14%15%16%17f#1-7%18%19%20#o2=%13=817%21n#3#9=%1428#[h]4#1=%15=%18-%103[h]7#%16#%11=2=%19-5#f%17#6#%12=8=%20=3-%21
3893,C.C.C=O=N.N.N#OO
3894,[H]123456=*789%10%11%12:*1%13%14%15%16%17#[H]=71%18%19%20#f#8=%1327%21%22c#9=13-%1428n#7=4=%18=%10-%151*#%16#2=%19=%11=%215=f%12#%17=6=%20-8-1-%22
3895,[h]1c=c23[h]4*56f7#*#2c#5#3=7O#4=61
3896,o123[h]45678c=19%10%11f-41%12%13#f=54%14o#1#6-95%15o7=%10=%12-21#C=4=8=5#o3%11=%14=1-%13-%15
3897,C#N#co(n)=C(C)C.O
3898,C.C=on1#co-1.ccn
3899,*.*cC#o(O)c=C.C
3900,C.C.C.CO.N.N.N=O
3901,*123456:*789%10%11%12:*%13%14%15%16%17:*#7=1%18%19%20%21f2=8-%1317%22[h]3#%14#%18#928*#%19#%10#1=4%153#o%16%11#%20#2=5=7n%12#%17#8=3=%22-6-%21
3902,o12c3456-f78f-19%10%11[h]-31%12#F43%13#o29#1-54#O#%10=7=%12=3O=8=4%136%11
3903,c12f3456n789%10c-1%11%12%13c=21*-7-32c18=%11=43o=%12=9=5=N#2#%13#%10=63
3904,*12345o6789%10%11c=1%12%13%14=*=2=61%15%16%17:*#726%18[h]#3=%12=1=87%19[h]#2=9-%151=[H]#7=4=6=%13=%10%16#C#%17#%19#%11=%145%181
3905,*1o2=c345o-26n#32(#C#1#43=C#N352)C=6
3906,o1234n56789%10#[h]%11%12%13%14o=5%15%16%17%18f#%11=65%19%20*#1=%15-%12-76%11:*#5=2-%16-81=n36#%13=%19-%17-9*#4#%20-%141-%18%11-%10
3907,[h]123456n789%10%11%12[h]-1%13%14%15%16%17o#7=21%18%19%20n=%13=827%21o9=%14=1-38%13n#4#2=%15=%10-%181o5%118#%16=7-%19#f61%12#%17=%20-%21-%13
3908,Cc1c2=f13(=N)#Nn#3-2(o)O
3909,C#N123(=O)=N#N=14#c2oN#43C
3910,C#c1c-f2o3#N1N#o*=3=2
3911,*1#c23n456o789c=41o#7=2-f#5#81c#6=3=C=91
3912,*1234567#[h]89%10%11%12%13[h]=1%14%15%16%17%18*=821%19%20%21[h]#9#%14=328%22[h]#%10=4=1-%1539#[H]=5=%11=2%19%161#f%20%12%178#6#3#[h]%18%22=1=%137-%21-9
3913,C#F1#n2n(cC#O)-nn=1-2
3914,[h]12o34#C1#O31567#O38#C=1(#c=45c#2=63)O87
3915,C.C.C#C#C=C.C#N.O
3916,*1234567[h]89%10%11%12%13#[H]=1%14%15%16%17%18=n2#81%19%20%21f#9=3=%1428%22f1=4=%15=%1039#[H]=%195%16%1121#f6=%17=%20=8=3-%12#F#7#9=%18=%211%13%22
3917,[h]12c345c678c=39%10%11f=6-43%12%13c#1(f3#5=9-7)(=f%12#2=%10-8)C%11%13
3918,*123456o789%10%11%12f=1%13%14%15%16[h]7#21%17%18%19f#3=827%20[h]#4#1=%13-938#C#%17=2%14%101=F#5#7#3#%18=%11%15=c%20#6#8#%191-%16-%12
3919,C=O#F=O=O#C#CC.O
3920,*.*n1c(o)c#1.[HH].cn
3921,C.C.C#N1(=C)#c(nc)#N1
3922,C.C.C.C.C.C.C.N.O
3923,c12345*6789%10[h]=1%11%12%13%14c261%15%16[h]#7#%1126%17#[h]#%12=3=87%11*#1=4=293=f%10#7#6-%13-%15=f5=%17-3-%11-%14-%16
3924,C1#f23f#145=on-216#N2=N#1=43N=6=5C2
3925,C.C.C.C.C#N#N#O.O
3926,C.O.O=C1=c2nC(*#2)O1
3927,O=c123f4567n89#[h]-1%10%11n#8#2-4#n%105=3#[h]=6-%11c#7-9
3928,*C(=N)(#O)=c(n)=oc.C
3929,C12#c345o6=o789n=61%10(#c2n#3=7-%10#C=48)=O=95
3930,[h]123456[h]789%10%11%12*#1%13%14%15%16%17o#7=21%18%19%20[h]8#3#%1327%21o9#%14=4-138n=%15=2=%10-%181[H]#%16#7=%11=%1953[H]#%21#%20=6=%17=%12=81
3931,*123[h]45678o19%10%11%12#O=41%13%14#f5#24%15%16c-92#O#6#%10=3=415N=7=%15%13%11o%16=2=%12%14-85
3932,C.C.C.CC.F.N.cn
3933,C.C#N.O.O=O.OFO
3934,*.C.C.CC.N.N.cn
3935,*12345#f6789%10*%11%12%13%14#*#6=1%15%16%17%18n=%11216*=7=%15%122%11o8#%1637#*#4#1#9=2=%17%13#f%11#%14#7=5=%10-6-%18
3936,*1o234c56#f=2789%10*=52#O=75#O8c=31-25-9c#4-6-%10
3937,*123456n789%10%11%12[h]=1%13%14%15%16%17*-71%18%19%20[h]#8=%13-27%21%22#*=3=1=%14-928o#4=7=%15-%18-%101[h]#5#2#%21#%16#%11-%19#f%201#6#8#%17#%12=%22
3938,c123n456789*#1%10%11=*41%12%13%14#*-54%15%16:*#2#6=15%17n#4=%12-%10-71=O#%13#5#8=3%15#[H]=%16=%14=%17%1119
3939,C.O=C1#N=C1.O=N1#C#N#1
3940,O1=c23456*789o2%10%11*=372%12%13n%104=13(*#2#5=8)c=%11=%12=6F#%13#39
3941,C1=c23n4=c#256n=12#n5=4(c=2)-oo#3-6
3942,o1n2345#o67c#1=289=C#3612#f*#1-8(n#2=4-9)C#7=5
3943,C.C.C.C.C.C.N.N.O
3944,N1C2#[H]34=c5o36c23#N=52=N#3=41#C26
3945,*123456f789%10%11f#1%12%13%14%15*-71%16%17%18f=%12-27%19%20#[h]%13#8=1-32%12[h]%16#4=%14-7-91=F=5=%17=2%19%10#c%15=%18=%20-6-%11-1-%12
3946,C1=n234o5n6(o=278o3c47=N68)=*=51
3947,C#N(#O)=CO.N=N.O.O
3948,*123456#[h]789%10%11n%12%13%14%15%16[h]1%17%18%19%20#*7=2-%121%21%22c#%13=83-%1727[h]9#%18=4=1-%143*%10#5#%19=%21-%15-2n%11#%20#%16=6=%22-3-7
3949,[h]123456c789%10%11c-1%12%13%14%15%16o#71%17%18%19f2%12#87%20#[h]3#9-1-%1328f#4#%17#%14-71#f5%10=%18=2-%20-%15=n6#%19=8=%16-%11-1
3950,C.C.C.C#C.N.O.cn
3951,*.C.C.C=CO.NN.O
3952,[H]12345=*6789%10f%11%12%13%14%15n#6%16%17%18*=1=7-%116%19%20:*=%1628-%1217=[h]#%17=%13=632o#%14=9=%194-1-f2#%18#%15=%10=%205-7
3953,C.co1n-cc2(c)c=1#C#2
3954,n1234o56789n-1%10%11%12%13%14c#51%15%16*-%105%17%18#N=26%11%10%19#o17=3=5=%122#o%15#%17#8=%13%10c#4#9#%14=2-%18-%16%19
3955,C.C.C.C.C.C.C.N.O
3956,C.C.CCc(n)#O.N.O
3957,*12c345#C678#*-39%10n#43%11#n94%12n=1=6=O#%10=374#F#%11#%12=528
3958,c1234[h]5678c9%10%11%12%13#o%14%15%16%17f=1-5-9%18*%14#2#%1015[h]=%15=%11-62-[h]1#%16=3=7-%12#[h]%17#%18#%13=4=8=5-2
3959,C1234#[h]5678n19%10#C#51%11%12#N#9=25%13%14#O129#c6#%10%115(c#%13=23-7%12)=N=4=98%14
